Symbol,Name,Current Price,% Change,Avg Stock Volume,Avg Option Volume,Date,Implied Move,Actual Move,Straddle Return,Avg Straddle Return,Max Return,Min Return,EtfHoldingsList,MarketCap
SGA,Saga Communications - Class A,23.79,0.0076,25986,,11/2/2023,,0.0005,,,,,,145678768.0
TNK,Teekay Tankers Ltd.,57.44,-0.0102,457521,683.0,11/2/2023,0.0877,0.0039,-0.2022,0.3288,1.3096,-0.1813,IWM,1950603776.0
CWEN,Clearway Energy Class C,22.97,0.0013,1312990,109.0,11/2/2023,0.0716,-0.0059,-0.1088,-0.0623,0.0124,-0.1345,,2687482880.0
FUN,Cedar Fair,41.96,0.0101,252924,180.0,11/2/2023,0.0757,-0.0091,-0.3102,-0.0827,0.2463,-0.3303,,2179010048.0
DSGR,Distribution Solns Gr,35.17,0.0511,54106,11.0,11/2/2023,,-0.1097,,,,,IWM,1642420352.0
MD,Pediatrix Medical Group,9.07,0.0089,636091,53.0,11/2/2023,0.0963,-0.1186,0.1414,0.0359,0.5514,-0.3081,IWM,759703168.0
PESI,Perma-Fix Envirn Servs,7.96,0.0284,44138,50.0,11/2/2023,0.1005,-0.0593,0.1152,-0.1788,-0.0277,-0.4936,,108362104.0
PRMW,Primo Water,14.63,-0.0068,818464,139.0,11/2/2023,0.0691,0.1009,0.7245,0.0932,0.5666,-0.2932,IWM,2331798272.0
UNIT,Uniti Group,4.85,-0.0021,1546395,1408.0,11/2/2023,0.1489,0.0976,-0.1561,0.1306,0.362,-0.056,VNQ - IWM,1157079936.0
TRN,Trinity Industries,26.32,0.0123,408493,251.0,11/2/2023,0.0752,0.0425,0.3442,0.0269,0.4245,-0.2779,IWM,2135224448.0
AHH,Armada Hoffler Properties,11.91,0.0085,331934,38.0,11/2/2023,0.0435,0.0119,0.0061,0.264,1.0216,-0.3232,VNQ - IWM,802747456.0
ROCK,Gibraltar Industries,85.89,0.0069,193670,16.0,11/2/2023,0.0775,0.0555,0.0099,0.1555,0.5777,-0.172,IWM,2611989504.0
SWTX,Springworks Therapeutics,46.96,0.0114,1086354,709.0,11/2/2023,0.0915,0.054,0.7938,-0.007,0.0507,-0.0588,IBB - XBI - IWM,3384014080.0
BRKR,Bruker,70.45,-0.007,703216,76.0,11/2/2023,0.0756,-0.009,-0.3313,0.0993,0.1871,0.0034,IBB,9751068672.0
ITRI,Itron,76.39,0.0127,305998,90.0,11/2/2023,0.1074,0.1277,0.1527,0.025,1.2247,-0.4429,IWM,3472707072.0
WLKP,Westlake Chemical Partners LP Common Units Representing Limited Partner Interests,21.99,0.0023,35010,31.0,11/2/2023,0.0414,0.0295,-0.0199,-0.0949,0.08,-0.345,,773927936.0
GLT,Glatfelter,2.26,0.018,1039688,174.0,11/2/2023,0.1084,-0.0307,,0.0678,0.2562,-0.2382,IWM,101896440.0
BCYC,Bicycle Therapeutics PLC - American Depositary Shares,17.23,0.0256,474080,128.0,11/2/2023,0.1027,-0.03,-0.0041,-0.0172,0.1364,-0.4001,IBB,632596352.0
CLDT,Chatham Lodging Trust (Reit) Common Shares Of Beneficial Interest,10.63,0.0038,214647,16.0,11/2/2023,0.0577,0.0,-0.0071,0.0464,0.6089,-0.2853,VNQ - IWM,519337152.0
NS,Nustar Energy LP,22.54,0.0054,792950,254.0,11/2/2023,0.0505,0.0494,0.4019,-0.021,0.2415,-0.1378,AMLP,2851943424.0
NREF,Nexpoint Real Est Finance,14.22,0.0121,30908,11.0,11/2/2023,0.0886,0.0688,0.2032,0.2933,0.5673,0.0049,IWM,245039040.0
DNOW,Dnow,9.7,-0.0082,743704,25.0,11/2/2023,0.0656,-0.0447,0.0346,0.0766,0.3274,-0.078,IWM,1070169024.0
TALK,Talkspace,2.45,0.0,904749,188.0,11/2/2023,0.1072,-0.05,0.5138,-0.198,-0.0386,-0.4738,,409382784.0
TGH,Textainer Gr Hldgs,49.7,0.0004,636914,196.0,11/2/2023,0.0206,0.0024,0.0406,-0.1045,-0.0288,-0.2128,IWM,2056377344.0
SRC,Spirit Realty Capital,42.31,0.0,2086543,,11/2/2023,0.0476,0.0444,0.1766,-0.2309,0.2711,-0.4368,VNQ,5989090816.0
GEL,Genesis Energy,11.26,0.0072,437991,419.0,11/2/2023,0.0906,-0.0123,-0.1947,0.0969,0.2581,-0.2423,AMLP,1380241792.0
CIM,Chimera Investment,4.67,0.0174,2060401,976.0,11/2/2023,0.0683,-0.0878,-0.1074,0.0827,0.3604,-0.1692,IWM,1058916032.0
PHVS,Pharvaris N.V. -,28.51,-0.0118,123723,,11/2/2023,,0.0053,,,,,,1485618432.0
NMM,Navios Maritime Partners LP Common Units Representing Limited Partner Interests,28.37,-0.0028,91356,838.0,11/2/2023,0.0583,0.0018,-0.1382,-0.1842,0.0271,-0.5813,,856691456.0
SIX,Six Flags Entertainment New,25.33,0.0048,1564318,1307.0,11/2/2023,0.1335,0.0638,-0.1667,0.0757,0.9411,-0.3692,IWM,2115553920.0
KRP,Kimbell Royalty Partners Common Units Representing Limited Partner Interests,15.09,-0.0118,361922,218.0,11/2/2023,0.0502,0.0292,-0.2433,0.0561,0.557,-0.2508,,338012224.0
CGTX,Cognition Therapeutics,2.27,0.0089,171548,,11/2/2023,,0.0,,,,,,70182000.0
CLRB,Cellectar Biosciences,3.5,-0.0028,985376,83.0,11/2/2023,,0.0126,,,,,,34801844.0
SHAK,Shake Shack Class A,79.59,0.0058,770309,1272.0,11/2/2023,0.0929,0.0,-0.724,-0.0734,1.012,-0.7564,IWM,3136245504.0
PCRX,Pacira Biosciences,28.78,0.039,518520,235.0,11/2/2023,0.0826,0.0314,0.608,0.0892,0.4102,-0.2195,IWM,1335881856.0
AVNT,Avient,36.92,-0.0024,463575,25.0,11/2/2023,0.0739,0.0137,0.085,0.3273,1.2751,-0.1599,,3362375424.0
TTSH,Tile Shop Holdings,6.45,0.0271,63878,22.0,11/2/2023,0.1235,0.0436,-0.14,0.1219,0.5235,-0.1035,IWM,287422016.0
TK,Teekay,8.05,-0.0086,600482,348.0,11/2/2023,0.0605,-0.0136,0.0307,0.1965,0.9229,-0.0567,IWM,768548352.0
DFH,Dream Finders Homes Class A,32.45,0.0269,370208,110.0,11/2/2023,0.0975,0.0801,-0.0464,0.0222,0.2693,-0.1065,XHB - IWM - ITB,3022082816.0
IMOS,Chipmos Technologies - American Depositary Shares,29.66,0.0518,11960,9.0,11/2/2023,0.0329,0.0,-0.0115,-0.0458,-0.0215,-0.107,,1078497152.0
PBF,PBF Energy Class A,53.35,0.0091,2129660,1973.0,11/2/2023,0.0912,-0.0154,-0.1359,-0.0328,0.2945,-0.2359,XOP - IWM,6880821760.0
WEN,Wendy's Company,19.32,0.0126,2545519,899.0,11/2/2023,0.0559,0.0137,-0.2409,-0.2831,-0.2435,-0.3403,,4043446016.0
IDA,Idacorp,89.56,0.0131,305812,52.0,11/2/2023,0.0393,0.0297,0.1949,-0.0579,0.0848,-0.2325,,4533100544.0
IDCC,Interdigital,103.96,-0.0001,313607,576.0,11/2/2023,0.075,0.0856,0.152,-0.0076,0.7258,-0.3631,IWM,2672100608.0
ISPC,Ispecimen,0.4401,-0.037,44270,,11/2/2023,,-0.0557,,,,,,3994263.0
AGIO,Agios Pharmaceuticals,25.14,0.0397,631266,181.0,11/2/2023,0.0879,-0.016,-0.1884,0.025,0.2667,-0.2447,IBB - XBI - IWM,1389870336.0
GOLF,Acushnet Hldgs,66.71,0.0161,264860,37.0,11/2/2023,0.0728,0.0,0.3576,0.0158,0.252,-0.1984,IWM,4493689856.0
THRY,Thryv Holdings,21.49,0.0051,143330,26.0,11/2/2023,0.1025,0.0522,-0.2021,0.0929,0.5115,-0.2218,IWM,755696256.0
STRA,Strategic Education,98.45,0.0179,86204,21.0,11/2/2023,0.0782,0.0398,-0.0988,-0.0501,0.023,-0.1707,IWM,2407834880.0
GECC,Great Elm Capital Corp. - Closed End,10.72,0.0448,17073,,11/2/2023,,0.0315,,,,,,81492992.0
PGTI,PGT Innovations,41.34,0.0002,774211,218.0,11/2/2023,0.08,-0.0153,-0.243,0.0749,1.052,-0.3437,IWM - ITB,2410979328.0
DINO,HF Sinclair,59.52,0.0164,1804032,606.0,11/2/2023,0.0662,0.0354,-0.1014,0.0564,0.3298,-0.142,XOP,11946342400.0
ITCI,Intra-Cellular Therapies,72.77,0.0163,877509,678.0,11/2/2023,0.1097,0.0289,-0.0872,-0.0066,0.2957,-0.1321,IBB - IWM,7003248128.0
GIL,Gildan Activewear Class A Sub. Vot.,34.23,0.0088,816149,204.0,11/2/2023,0.0788,0.1575,0.7814,-0.2493,-0.1567,-0.4397,,5894399488.0
MNTX,Manitex International,7.89,-0.0138,99693,72.0,11/2/2023,0.1607,0.066,0.1502,-0.0769,0.2166,-0.2692,,159789152.0
ATRC,Atricure,32.92,0.0164,473134,108.0,11/1/2023,0.0636,0.0446,-0.152,0.3596,0.5817,0.0747,IWM,1558758656.0
EB,Eventbrite Class A,8.74,0.0104,1113062,96.0,11/1/2023,0.1346,0.0558,-0.3144,-0.1009,-0.0299,-0.2219,IWM,873941248.0
NARI,Inari Medical,58.91,0.024,712836,365.0,11/1/2023,0.107,-0.1689,0.7556,-0.1048,0.6672,-0.4078,IWM,3199618816.0
CCRN,Cross Country Healthcare,20.03,-0.0118,404822,44.0,11/1/2023,0.114,-0.1369,0.1399,-0.0024,0.907,-0.4036,IWM,719735744.0
AMWL,American Well Class A,1.1,0.0185,1801475,40.0,11/1/2023,0.1412,0.1356,0.1574,-0.1165,-0.0073,-0.1916,IWM,305352640.0
MAX,Mediaalpha Class A,14.2,0.0327,155016,20.0,11/1/2023,0.1371,-0.0522,-0.389,0.0567,0.5008,-0.1491,IWM,671469568.0
PK,Park Hotels & Resorts Common,15.19,-0.0046,3038029,371.0,11/1/2023,0.0612,0.0549,0.0194,-0.0598,0.0634,-0.1736,VNQ,3373261312.0
WEAV,Weave Communications,13.4,0.0292,310810,77.0,11/1/2023,0.1493,0.0,0.3962,-0.0536,0.5773,-0.7085,IWM,930951680.0
CWST,Casella Waste Systems - Class A,89.28,0.0229,256710,19.0,11/1/2023,0.0612,0.0543,0.4285,0.2325,0.7778,-0.012,IWM,5172772352.0
FCPT,Four Corners Property Trust,23.1,0.007,619692,8.0,11/1/2023,0.0452,0.0187,-0.3024,-0.0681,0.1485,-0.2802,VNQ - IWM,2092071168.0
CIX,Compx Intl,24.36,0.0375,8646,,11/1/2023,,0.0,,,,,IWM,302092256.0
ROOT,Root,7.58,0.0257,95533,289.0,11/1/2023,0.1658,0.1559,-0.0519,-0.2468,-0.1782,-0.3843,,107636000.0
TNDM,Tandem Diabetes Care,23.3,0.0056,1545835,693.0,11/1/2023,0.1968,-0.1442,-0.0639,0.1966,1.4459,-0.2822,,1503503744.0
CWH,Camping World Holdings Class A,25.38,0.0359,880586,2216.0,11/1/2023,0.1081,0.077,-0.3746,0.1338,0.4945,-0.5186,XRT - IWM,1128563328.0
SBOW,Silverbow Resources,26.54,-0.0246,395283,179.0,11/1/2023,0.1062,0.086,-0.0828,0.1309,0.4347,-0.1089,XOP - IWM,674889920.0
PLMR,Palomar Hldgs,60.85,0.0188,130038,57.0,11/1/2023,0.0923,0.0998,0.2518,0.3412,1.637,-0.1965,IWM,1505537920.0
CNXN,PC Connection,67.39,0.0204,59484,12.0,11/1/2023,0.0748,0.0,-0.2974,0.0561,0.8587,-0.4007,IWM,1769670784.0
ALKT,Alkami Technology,26.18,0.0344,358153,86.0,11/1/2023,0.1013,0.1028,-0.0233,0.1551,0.7953,-0.1435,IWM,2430800128.0
PBPB,Potbelly,12.41,0.0016,167654,125.0,11/1/2023,0.1112,0.1002,-0.049,0.2988,0.875,-0.258,IWM,365145632.0
PGRE,Paramount Group,4.65,0.0087,1498324,37.0,11/1/2023,0.0808,0.0939,0.0331,-0.0701,0.0442,-0.2343,VNQ - IWM,1008969088.0
MLNK,Meridianlink,18.96,0.0194,180157,186.0,11/1/2023,0.128,0.0567,-0.1385,0.5837,1.7426,-0.1848,IWM,1491402496.0
UFCS,United Fire Group,21.89,0.0186,80198,3.0,11/1/2023,0.0689,-0.0385,0.3276,0.0846,0.4087,-0.1634,IWM,553041216.0
CPSH,CPS Technologies Corp.,2.42,0.0168,24355,18.0,11/1/2023,0.0757,-0.0896,-0.0907,-0.0066,0.5788,-0.3742,,34970140.0
BBSI,Barrett Bus Servs,113.55,0.0157,29306,11.0,11/1/2023,0.0763,0.0587,-0.0259,0.0925,0.2687,-0.1606,IWM,772216000.0
MRAM,Everspin Technologies,8.99,0.0216,104575,58.0,11/1/2023,0.1016,-0.1124,0.4875,0.2444,0.9631,-0.0521,,189000720.0
LXU,LSB Industries,7.74,0.0118,425769,178.0,11/1/2023,0.1161,-0.0251,0.016,-0.1298,-0.0084,-0.249,IWM,575856000.0
CORT,Corcept Therapeutics,23.01,0.0231,1114763,977.0,11/1/2023,0.1118,-0.0993,0.4032,0.4003,1.6021,-0.2495,IWM,2337243136.0
GKOS,Glaukos,96.25,0.0027,728692,553.0,11/1/2023,0.1279,-0.0759,-0.2579,-0.0756,0.2823,-0.3927,IWM,4682520064.0
NGVT,Ingevity Common,44.85,0.0056,255408,16.0,11/1/2023,0.0998,0.078,-0.122,0.3907,0.7101,0.0693,IWM,1624666112.0
SMHI,Seacor Marine Hldgs,10.36,0.0068,83827,44.0,11/1/2023,0.0869,-0.0152,0.0266,0.1508,0.6349,-0.0516,IWM,280722944.0
BFAM,Bright Horizons Family Solutions,100.87,0.0189,340706,106.0,11/1/2023,0.1033,0.0907,0.0068,0.1075,0.4969,-0.355,,6156003328.0
VET,Vermilion Energy Common (Canada),10.55,0.0096,1160433,1657.0,11/1/2023,0.0831,-0.0048,-0.1928,0.0006,0.3712,-0.286,,1727035008.0
RGLD,Royal Gold,111.66,-0.0041,338777,1143.0,11/1/2023,0.0551,0.0186,-0.1233,-0.072,0.1125,-0.4318,XME,7333643776.0
RRGB,Red Robin Gourmet Burgers,10.39,0.0216,172615,110.0,11/1/2023,0.1651,0.0119,0.0611,0.0721,0.6253,-0.4339,IWM,165502320.0
MGY,Magnolia Oil & Gas Class A,20.34,-0.0068,1984632,193.0,11/1/2023,0.0687,0.0345,-0.1431,-0.0231,0.1623,-0.3711,XOP - IWM,3767443712.0
HCC,Warrior Met Coal,59.1,-0.0214,646526,503.0,11/1/2023,0.0893,-0.0193,-0.3153,-0.0524,0.2562,-0.5342,IWM,3072543232.0
SUN,Sunoco LP Common Units Representing Limited Partner Interests,60.76,0.0018,667772,677.0,11/1/2023,0.0325,0.0325,0.1531,-0.1951,-0.0506,-0.5073,AMLP,5129851904.0
NUS,Nu Skin Enterprises,17.6,-0.0123,587391,108.0,11/1/2023,0.103,-0.0945,-0.1022,-0.0885,0.2542,-0.274,IWM,869603200.0
NVRO,Nevro Corp.,17.15,0.0053,547693,412.0,11/1/2023,0.0919,0.0253,-0.5278,0.531,1.2495,0.1891,IWM,614264128.0
INN,Summit Hotel Properties,6.64,0.0076,1097092,55.0,11/1/2023,0.0909,0.1121,0.4514,0.0566,0.2411,-0.2774,VNQ - IWM,709826624.0
QDEL,Quidelortho,68.15,0.0169,471495,514.0,11/1/2023,0.0887,0.0374,-0.2243,-0.041,0.1488,-0.256,,4551780864.0
RSI,Rush Street Interactive Class A,5.92,0.0034,797935,409.0,11/1/2023,0.0971,0.0593,-0.0775,-0.0703,0.0562,-0.2037,IWM,423963936.0
BNL,Broadstone Net Lease,15.98,-0.0037,1000577,53.0,11/1/2023,0.0395,0.0099,-0.08,-0.1095,0.062,-0.3258,VNQ - IWM,2991511808.0
TWI,Titan Intl,13.97,-0.019,307822,48.0,11/1/2023,0.1096,0.0372,-0.2841,0.1062,0.8338,-0.2804,IWM,881890048.0
EXAS,Exact Sciences,60.64,-0.0056,1571348,1561.0,11/1/2023,0.1026,-0.0167,-0.3128,0.2771,0.5145,-0.2625,XBI,10966744064.0
MTW,Manitowoc Company,16.86,-0.0106,253596,70.0,11/1/2023,0.1119,0.1373,-0.1509,0.0614,0.2648,-0.2592,IWM,592969920.0
AROC,Archrock,16.31,0.0087,1213656,192.0,11/1/2023,0.0711,0.0083,-0.131,0.0391,0.3255,-0.2975,IWM,2554871552.0
NSA,National Storage Affiliates Trust Common Shares Of Beneficial Interest,36.83,-0.0051,731901,103.0,11/1/2023,0.0589,0.0353,-0.2268,-0.0804,0.2305,-0.3043,VNQ - IYR,3059852544.0
OPAD,Offerpad Solutions Class A,9.38,-0.0042,27134,22.0,11/1/2023,0.1825,-0.0433,-0.288,-0.0238,0.0549,-0.1025,VNQ,255377536.0
TPVG,Triplepoint Venture Gwth,10.85,-0.0037,231555,128.0,11/1/2023,0.0633,0.0228,-0.3245,-0.1431,-0.0199,-0.3012,,391531584.0
CVGI,Commercial Vehicle Group,6.42,0.0047,152468,32.0,11/1/2023,0.1105,-0.1053,0.6151,0.2958,0.5069,0.081,IWM,216399408.0
IVT,Inventrust Properties Corp.,25.55,0.0091,299715,44.0,11/1/2023,0.0536,0.0095,-0.2144,-0.1308,0.1124,-0.3133,VNQ - IWM,1724845696.0
CAKE,Cheesecake Factory,35.11,-0.0149,800179,506.0,11/1/2023,0.076,-0.0204,-0.2126,-0.1706,-0.0668,-0.3057,IWM,1800283776.0
IIPR,Innovative Ind Props,91.6,0.0033,232489,669.0,11/1/2023,0.0737,0.0715,0.1219,-0.0429,0.1368,-0.2169,VNQ - IWM,2568005888.0
ECPG,Encore Capital Group,50.33,0.0022,153272,40.0,11/1/2023,0.0877,0.1066,-0.0398,-0.2214,-0.003,-0.4391,IWM,1173830016.0
WES,Western Midstream Partners LP Common Units Representing Limited Partner Interests,28.32,0.0125,1085455,706.0,11/1/2023,0.044,0.0552,0.3548,-0.1275,-0.0052,-0.2543,AMLP,10747852800.0
ZETA,Zeta Global Holdings Corp. Class A,9.99,0.0225,1269809,352.0,11/1/2023,0.1597,0.0479,-0.3718,0.0386,0.2975,-0.1962,IWM,2139529344.0
NMIH,Nmi Holdings,30.19,0.0087,492544,14.0,11/1/2023,0.0706,0.016,-0.062,0.0819,0.7572,-0.1696,KBE - IWM,2525580032.0
INVA,Innoviva,15.69,0.0058,692372,62.0,11/1/2023,0.0627,0.0692,0.1044,0.0757,0.4409,-0.1336,IWM,1093570432.0
SUM,Summit Materials Class A,37.66,-0.0021,866950,151.0,11/1/2023,0.0752,-0.0065,-0.3707,0.0124,0.3467,-0.2811,IWM,6559641600.0
QTWO,Q2 Holdings,43.2,0.0127,568119,46.0,11/1/2023,0.0991,0.0,0.5054,-0.0943,-0.0177,-0.1959,IWM,2533031936.0
FROG,Jfrog Ltd. -,39.22,0.0346,782428,616.0,11/1/2023,0.106,0.166,0.5171,-0.0993,0.5138,-0.354,,4070588928.0
ACA,Arcosa Common,83.52,0.0115,225090,31.0,11/1/2023,0.0785,-0.0635,0.1682,0.0701,0.4904,-0.3183,IWM,4045453056.0
CRC,California Resources,52.25,-0.0263,567768,686.0,11/1/2023,0.0602,0.0046,-0.1417,-0.0409,0.1744,-0.2018,XOP - IWM,3714612992.0
BWXT,BWX Technologies,85.19,0.0161,477362,257.0,11/1/2023,0.0549,0.0315,-0.0631,-0.0331,0.5176,-0.3265,,7789640704.0
WSC,Willscot Mobile Mini Holdings Corp. - Class A,51.46,0.0045,1737372,1072.0,11/1/2023,0.0764,-0.088,0.358,0.2678,0.8013,-0.0115,,9775732736.0
PCOR,Procore Technologies,74.63,0.0089,1181318,510.0,11/1/2023,0.1067,-0.1607,0.6071,-0.2041,-0.1076,-0.2678,,10479112192.0
ARIS,Aris Water Solutions Class A,8.69,-0.0069,261842,22.0,11/1/2023,0.1276,0.1005,0.3141,0.5573,1.5785,-0.0806,IWM,261994192.0
NOG,Northern Oil & Gas,32.44,-0.0009,1371628,1187.0,11/1/2023,0.0723,-0.0201,-0.1872,-0.0348,0.1522,-0.1141,XOP - IWM,3260148480.0
SAFT,Safety Insurance Group,84.45,0.0261,50669,13.0,11/1/2023,0.038,0.0129,0.1287,0.3204,0.8057,0.1519,IWM,1249176704.0
KW,Kennedy-Wilson Holdings,9.97,0.0153,1056923,99.0,11/1/2023,0.0683,-0.0419,0.038,0.6091,1.7836,0.0621,VNQ - IWM,1389726336.0
YHGJ,Yunhong Green Cti Ltd.,1.52,0.0305,31876,,11/1/2023,,0.0182,,,,,,30547074.0
NYMT,New York Mortgage Trust,7.54,0.0217,676624,54.0,11/1/2023,0.0661,-0.0126,-0.1108,0.3474,1.6211,-0.1512,IWM,683751552.0
SEMR,Semrush Hldgs,12.24,0.0082,342406,121.0,11/1/2023,0.1143,0.0907,-0.3751,0.1323,0.9876,-0.6584,IWM,1747152256.0
VAC,Marriott Vacations Worldwide,84.79,0.0033,614658,785.0,11/1/2023,0.0894,-0.0721,0.0247,0.1126,0.7912,-0.1592,,3092247808.0
VMD,Viemed Healthcare - Common Shares,8.93,0.0444,102318,10.0,11/1/2023,0.0707,0.1219,0.0012,0.0278,0.1293,-0.1124,IWM,343706784.0
CLMB,Climb Global Solutions,58.06,-0.0007,11060,,11/1/2023,,-0.0234,,,,,IWM,265893200.0
ASPN,Aspen Aerogels,12.0,0.0135,841181,933.0,11/1/2023,0.1534,0.0571,0.0434,-0.0488,0.4209,-0.271,IWM,915810432.0
BCOV,Brightcove,2.26,-0.0259,185493,36.0,11/1/2023,0.0912,-0.081,0.5525,0.6396,1.5062,0.1233,IWM,95659744.0
SP,SP Plus,51.4,0.0057,281868,183.0,11/1/2023,0.0317,0.0071,-0.4584,0.3079,0.8145,-0.0643,IWM,1017662464.0
SDGR,Schrodinger,27.59,0.0143,737693,820.0,11/1/2023,0.1781,0.1469,-0.1629,0.1886,0.5686,-0.1454,IWM,1973524864.0
HVT,Haverty Furniture Cos,35.13,0.023,81345,19.0,11/1/2023,0.0969,0.0643,0.1628,0.1626,0.3422,-0.0506,IWM,571513152.0
VTS,Vitesse Energy,20.61,0.0203,229696,98.0,11/1/2023,0.0875,0.01,0.2121,-0.4028,-0.3923,-0.4134,XOP - IWM,593330368.0
VGR,Vector Group Ltd.,9.95,0.004,750058,134.0,11/1/2023,0.0758,0.0268,-0.2529,0.2189,0.4568,-0.2289,IWM,1551966080.0
RLJ,RLJ Lodging Trust Common Shares Of Beneficial Interest $0.01 Par Value,11.68,0.0034,1371535,262.0,11/1/2023,0.0378,0.061,0.3487,-0.2446,-0.1006,-0.3862,VNQ - IWM,1948581376.0
LMAT,Lemaitre Vascular,61.48,0.0046,115839,151.0,11/1/2023,0.1218,-0.0245,-0.2009,0.4655,1.2088,-0.1513,IWM,1368743936.0
MIR,Mirion Technologies Class A,9.93,0.0143,870429,486.0,11/1/2023,0.0716,0.0717,0.2878,0.3604,1.0423,-0.1905,IWM,1981861248.0
LPX,Louisiana-Pacific,69.57,0.0065,698057,281.0,11/1/2023,0.0839,0.0556,-0.0905,0.3369,0.8782,-0.1301,,5016449024.0
MCS,Marcus,14.26,0.0164,362758,30.0,11/1/2023,0.0546,-0.0148,-0.3942,0.1428,0.4502,-0.2041,IWM,451655840.0
FDP,Fresh Del Monte Produce,23.78,-0.0054,220114,31.0,11/1/2023,0.0841,-0.1408,0.7711,0.2735,0.3651,0.1857,IWM,1137603840.0
IFRX,Inflarx N.V.,1.52,-0.038,329513,22.0,11/1/2023,0.1484,-0.0414,-0.1657,0.0106,0.1258,-0.1145,,87356696.0
DRH,Diamondrock Hospitality Company,9.23,-0.0043,1817337,65.0,11/1/2023,0.0623,0.0052,-0.7472,-0.4044,-0.1468,-0.7401,VNQ - IWM,1936354176.0
CHEF,Chefs' Warehouse,34.09,0.0179,435229,235.0,11/1/2023,0.1348,0.144,0.1272,-0.0374,0.5283,-0.3737,IWM,1352203264.0
DTM,DT Midstream Common,51.77,0.001,646079,73.0,11/1/2023,0.0534,0.0254,-0.185,0.0968,0.1873,-0.1274,,5015910400.0
SHC,Sotera Health Company,16.27,0.0175,748187,128.0,11/1/2023,0.1057,0.0166,-0.1871,-0.1822,-0.0139,-0.4008,,4596548608.0
BBGI,Beasley Broadcast Group - Class A,0.83,0.0036,24930,,11/1/2023,,-0.1047,,,,,,24760584.0
FTDR,Frontdoor,33.05,0.0175,698692,175.0,11/1/2023,0.0971,0.1514,0.4893,-0.0442,0.1857,-0.2485,IWM,2714455808.0
TRIN,Trinity Capital,13.92,-0.0036,411895,219.0,11/1/2023,0.0626,0.0408,-0.414,-0.0212,0.1213,-0.2209,,607271808.0
ESAB,Esab,90.24,0.0147,225382,8.0,11/1/2023,0.0786,0.0908,0.3365,0.0272,0.2152,-0.1814,,5431960576.0
DIN,Dine Brands Global,45.73,-0.0197,215237,168.0,11/1/2023,0.0824,-0.0992,0.2247,-0.1466,-0.0023,-0.3987,IWM,717100800.0
DNB,Dun & Bradstreet Hldgs,11.09,0.0045,2940410,79.0,11/1/2023,0.0632,0.0479,-0.2724,0.0146,0.616,-0.3858,,4830324736.0
PUMP,Propetro Holding Corp.,7.93,0.0013,1440069,85.0,11/1/2023,0.1035,0.0,-0.2582,0.0162,0.2833,-0.1556,OIH - IWM,894282688.0
BLCO,Bausch & Lomb,14.04,0.0115,482286,147.0,11/1/2023,0.0823,0.0235,-0.2361,-0.1144,0.0339,-0.3843,,4913999872.0
AVA,Avista,33.16,0.0079,570515,13.0,11/1/2023,0.0536,0.0641,0.2265,0.0141,0.12,-0.0814,IWM,2512317952.0
RMNI,Rimini Street,3.25,0.035,369428,58.0,11/1/2023,0.1011,0.106,0.0338,0.0948,0.3912,-0.1046,IWM,289532736.0
PSN,Parsons,67.87,0.0125,610878,413.0,11/1/2023,0.0704,0.0799,0.3304,0.3666,0.7082,-0.1211,IWM,7106634240.0
FWRG,First Watch Restaurant Group,23.38,0.0219,276202,74.0,11/1/2023,0.1018,0.0251,-0.3322,0.0531,0.1328,0.0052,IWM,1389842304.0
AMRN,Amarin PLC - American Depositary Shares Each Representing One Ordinary Share,1.22,-0.0081,2115449,824.0,11/1/2023,0.1253,0.003,-0.0233,-0.219,-0.1156,-0.2676,,497378752.0
CERE,Cerevel Therapeutics Hldg,42.88,0.0166,2111681,1617.0,11/1/2023,0.0913,0.071,0.2094,0.242,0.893,-0.149,XBI - IWM,7779615744.0
SRAD,Sportradar Group Ag - Class A,10.45,0.0165,308615,324.0,11/1/2023,0.1434,-0.0827,0.0474,0.1161,0.194,0.0107,,3105904128.0
MYE,Myers Industries,19.22,0.0289,205501,5.0,11/1/2023,0.0643,-0.0262,0.2654,0.3819,1.0466,-0.2154,IWM,701479616.0
SII,Sprott Common Shares,37.59,0.0226,67888,299.0,11/1/2023,0.0911,-0.0083,-0.2668,0.0059,0.5578,-0.2349,,975698048.0
NMRA,Neumora Therapeutics,18.42,0.0556,266077,36.0,11/1/2023,,-0.011,,,,,IWM,2798902528.0
BRY,Berry (Bry),6.52,0.0046,834138,101.0,11/1/2023,0.0563,-0.0862,-0.1922,0.0562,0.2474,-0.1352,XOP - IWM,493311424.0
DBRG,Digitalbridge Group,20.17,0.0141,1680954,1344.0,11/1/2023,0.1012,-0.0789,0.0312,-0.0227,0.2383,-0.2943,VNQ - IWM,3280452608.0
NMRK,Newmark Group - Class A,10.53,0.0038,986362,88.0,11/1/2023,0.0763,0.1481,0.2422,0.046,0.4634,-0.2423,VNQ - IWM,1818470016.0
LIVN,Livanova PLC -,50.52,-0.0037,478643,216.0,11/1/2023,0.1069,0.0202,-0.188,0.1319,0.3518,-0.1078,IWM,2722168064.0
OSW,Onespaworld Holdings Limited - Common Shares,14.5,0.0342,457901,28.0,11/1/2023,0.0803,-0.0134,-0.5037,0.0025,0.2106,-0.1804,IWM,1468832640.0
SEVN,Seven Hills Realty Trust,12.17,0.0025,66296,27.0,10/31/2023,0.052,0.0115,0.2455,0.1492,0.2355,0.0323,,179013760.0
